MPID	Title	BrandorManufacturer	MPN	UPC	ISBN	MerchantSKU	ProductURL	Price	StockStatus	Description	ImageURL	Shipping	MerchantCategory	BingCategory	ShippingWeight	Condition	PricewithDiscount	DealStartDateTime	DealExpirationDateTime	Tax	bingads_grouping	bingads_label	bingads_publish	bingads_redirect	DealURL	Shipping
1206	Non Slip - Shoes For Crews - Cooper - Black / Men's Dress Shoes	Shoes For Crews	1206			1206	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=1206&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c1206	89.98	In Stock	"A modern Chelsea boot with business class. You'll be ready for any state of affairs in this simple, striking design that's fit for every occasion. This water-resistant, full-grain leather boot offers reliable gripping action with our patented SFC Mighty Grip® outsole. Features include a leather-lined cushioned insole, elastic side panels for a secure fit and a pull loop for easy on/off."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
1207	Non Slip - Shoes For Crews - Venice - Black / Men's Dress Shoes	Shoes For Crews	1207			1207	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=1207&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c1207	79.98	In Stock	"The Venice offers easy style, comfort, and safety. Your job may be tough but you make it look easy in this stylish slip-on with dual elastic insets for a personal fit. The Italian leather upper, cushioned footboard, steel shank, padded collar and removable, dual-density insole help keep you comfortable while you work. Our patented SFC Mighty Grip® outsole makes it easy to stay safely on your feet in wet, slippery conditions."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
1211	Skid Resistant - Shoes For Crews - Senator - Men's / Brown Dress Shoes	Shoes For Crews	1211			1211	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=1211&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c1211	79.98	In Stock	"Maintain a distinctive image without sacrificing safety. The Senator is our classic capped-toe oxford that features a removable leather-lined, cushioned insole, a padded collar and a steel shank for added support. Our patented SFC Mighty Grip® outsole provides superb traction and durability. Made from Italian leather."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg	"US:MultiColumn::3 USD,US:western states::0 USD"	Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					"US:1025433:Express:17.80 USD,US:1014212::25.99 USD"
1212	Slip Proof - Shoes For Crews - Statesman - Men's / Brown Dress Shoes	Shoes For Crews	1212			1212	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=1212&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c1212	79.98	In Stock	"A sophisticated slip-on designed for incredible comfort and traction. Clean seam detailing and dual elastic insets joined with our patented SFC Mighty Grip® outsole create this comfortable, attractive capped-toe style. A leather-lined interior, cushioned footboard, padded collar and steel shank provide all-day comfort. Crafted from Italian leather."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
1217	Anti Slip - Shoes For Crews - Venice - Brown / Men's Dress Shoes	Shoes For Crews	1217			1217	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=1217&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c1217	79.98	In Stock	"The Venice offers easy style, comfort, and safety. Your job may be tough but you make it look easy in this stylish slip-on with dual elastic insets for a personal fit. The Italian leather upper, cushioned footboard, steel shank, padded collar and removable, dual-density insole help keep you comfortable while you work. Our patented SFC Mighty Grip® outsole makes it easy to stay safely on your feet in wet, slippery conditions."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
20	Non Slip - Mighty Mat - (3' x 5') MightyMat!® Classic MightyMat Floor Ma	Mighty Mat	20			20	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=20&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c20	109.98	In Stock	"Safety starts from the floor up. When employees have both feet safely on the mat, they work faster, better and more efficiently. With MightyMat!® slip-resistant floor mats, any greasy, slippery walkway becomes a safe, high-traction surface. Our original slip-resistant mat. Designed for high-traffic spaces, and has a profile to fit under doorways.CLEANING INSTRUCTIONS: MightyMat floor mats can be cleaned on the floor, at the sink or in the dishwasher. Just apply the detergent, scrub on both sides with a brush or run through a complete dishwashing cycle. When drying your mat be sure to never hang by the handles or drainage slots. The weight can cause the mat to rip."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		MightyMat Floor Mats	Clothing & Shoes		New					shoes					
2007	No Slip - Shoes For Crews - Guardian III - Steel Toe - White Steel Toe Boots and Shoes	Shoes For Crews	2007			2007	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2007&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2007	49.98	In Stock	"Cut through the deepest mess with traction. Move safely and comfortably through standing water in this 16 inch heavy-duty boot with a removable cushioned insole. The Guardian III features our patented SFC-2 anti-clogging outsole, is EH rated and meets ASTM safety toe standards.  Injection-molded PVC construction provides 100% waterproof protection. Completely vegan.  For half sizes, please order 1/2 size up from what you normally wear."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
2008	Skid Resistant - Shoes For Crews - Guardian III - Steel Toe - Green Steel Toe Boots and Shoes	Shoes For Crews	2008			2008	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2008&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2008	49.98	In Stock	"Cut through the deepest mess with traction. Move safely and comfortably through standing water in this 16 inch heavy-duty boot with a removable cushioned insole. The Guardian III features our patented SFC-2 anti-clogging outsole, is EH rated and meets ASTM safety toe standards.  Injection-molded PVC construction provides 100% waterproof protection. Completely vegan.  For half sizes, please order 1/2 size up from what you normally wear."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
2009	Anti Slip - Shoes For Crews - SFC Heat-Shield - Soft Toe - Black Work Boots	Shoes For Crews	2009			2009	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2009&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2009	34	In Stock	"Stay cool and safe in the ultimate heat-resistant, waterproof boot. Heat resistant up to 485°F, our mold-injected unibody rubber boot protects you from hot grease splatters. Work hard in complete comfort in this 16 inch tall boot, featuring orthotic high-impact insoles for added support and an extra-wide calf design. Grip every surface safely with our industry-leading SFC Mighty Grip slip-resistant outsole."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
2015	Anti Slip - Shoes For Crews - Sentinel - Steel Toe - Blue Steel Toe Boots and Shoes	Shoes For Crews	2015			2015	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2015&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2015	99.98	In Stock	"Cold, wet feet arent a problem with the Sentinel. You'll stay warm and dry in these 14 inch waterproof PU (polyurethane) slip-resistant boots that are insulated down to -4° F. The patented SFC-2 anti-clogging outsole helps keep you safely on your feet. The steel toe meets ASTM standards."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
2016	Slip Resistant - Shoes For Crews - Sentinel - Steel Toe - Green Steel Toe Boots and Shoes	Shoes For Crews	2016			2016	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2016&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2016	99.98	In Stock	"Cold, wet feet arent a problem with the Sentinel. You'll stay warm and dry in these 14 inch waterproof PU (polyurethane) slip-resistant boots that are insulated down to -4° F. The patented SFC-2 anti-clogging outsole helps keep you safely on your feet. The steel toe meets ASTM standards."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
2060	Slip Resistant - Shoes For Crews - Guardian III - Steel Toe - Black Steel Toe Boots and Shoes	Shoes For Crews	2060			2060	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2060&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2060	49.98	In Stock	"Cut through the deepest mess with traction. Move safely and comfortably through standing water in this 16 inch heavy-duty boot with a removable cushioned insole. The Guardian III features our patented SFC-2 anti-clogging outsole, is EH rated and meets ASTM safety toe standards.  Injection-molded PVC construction provides 100% waterproof protection. Completely vegan.  For half sizes, please order 1/2 size up from what you normally wear."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
2062	Slip Resistant - Shoes For Crews - Guardian III - Soft Toe - Black Work Boots	Shoes For Crews	2062			2062	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=2062&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c2062	49.98	In Stock	"Cut through the deepest mess with traction. Move safely and comfortably through standing water in this 16 inch heavy-duty boot with a removable cushioned insole. The Guardian III features our patented SFC-2 anti-clogging outsole and is EH rated.  Injection-molded PVC construction provides 100% waterproof protection. Completely vegan.  For half sizes, please order 1/2 size up from what you normally wear."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
3114	Anti-Skid - Shoes For Crews - Envy II - Brown / Women's Dress Shoes	Shoes For Crews	3114			3114	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3114&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3114	59.98	In Stock	"A traditional look that offers powerful slip resistance. The Envy II is made of water-resistant, full-grain leather with elastic insets for a secure fit. The cushioned insole provides all-day comfort while our patented SFC Mighty Grip® outsole provides all-day grip. Rubber heel measures 1¼ inches."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
3582	No Slip - Shoes For Crews - Jane II - Black / Women's Casual Shoes	Shoes For Crews	3582			3582	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3582&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3582	64.98	In Stock	"A shoe with savvy style that wont let you down. This durable style is water-resistant and features our patented SFC Mighty Grip® outsole. Made of genuine leather with accent stitching, it has a padded collar, removable cushioned insole and a 3/4 inch rubber heel for added height."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
3582W	Slip Proof - Shoes For Crews - Jane II - Black / Women's Casual Shoes	Shoes For Crews	3582W			3582W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3582&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3582W	64.98	In Stock	"A shoe with savvy style that wont let you down. This durable style is water-resistant and features our patented SFC Mighty Grip® outsole. Made of genuine leather with accent stitching, it has a padded collar, removable cushioned insole and a 3/4 inch rubber heel for added height."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
3610	Non Slip - Shoes For Crews - Ballerina II - Black / Women's Dress Shoes	Shoes For Crews	3610			3610	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3610&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3610	47.98	In Stock	"This graceful style is updated with luxurious full-grain leather. Lightweight and flexible, the Ballerina II is made of water-resistant full-grain leather and features our patented SFC Mighty Grip® outsole. It has a cushioned insole and a steel shank. Rubber heel measures 1/2 inch."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
3611	Anti Slip - Shoes For Crews - Isabella - Black / Women's Dress Shoes	Shoes For Crews	3611			3611	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3611&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3611	39.98	In Stock	"Safety, style and sophistication''all you need in one shoe. This classic leather women's dress shoe features our patented SFC Mighty Grip® outsole topped by a leather and man-made upper with twin elastic insets and a cushioned insole. Contour stitching and a 1½ inch heel make this shoe stylish enough for work and play."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
3611W	Anti Slip - Shoes For Crews - Isabella - Black / Women's Dress Shoes	Shoes For Crews	3611W			3611W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3611&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3611W	39.98	In Stock	"Safety, style and sophistication''all you need in one shoe. This classic leather women's dress shoe features our patented SFC Mighty Grip® outsole topped by a leather and man-made upper with twin elastic insets and a cushioned insole. Contour stitching and a 1½ inch heel make this shoe stylish enough for work and play."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
3614	Anti-Skid - Shoes For Crews - Envy II - Black / Women's Dress Shoes	Shoes For Crews	3614			3614	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3614&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3614	59.98	In Stock	"A traditional look that offers powerful slip resistance. The Envy II is made of water-resistant, full-grain leather with elastic insets for a secure fit. The cushioned insole provides all-day comfort while our patented SFC Mighty Grip® outsole provides all-day grip. Rubber heel measures 1¼ inch."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
3614W	Skid Resistant - Shoes For Crews - Envy II - Black / Women's Dress Shoes	Shoes For Crews	3614W			3614W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3614&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3614W	59.98	In Stock	"A traditional look that offers powerful slip resistance. The Envy II is made of water-resistant, full-grain leather with elastic insets for a secure fit. The cushioned insole provides all-day comfort while our patented SFC Mighty Grip® outsole provides all-day grip. Rubber heel measures 1¼ inch."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
3617	Non Slip - Shoes For Crews - April - Black / Women's Dress Shoes	Shoes For Crews	3617			3617	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=3617&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c3617	59.98	In Stock	"Perfect with pants or a dress, the April goes with any uniform. The April will make long shifts a breeze with its ultra soft, suede-like lining, cushioned insole and padded heel. The water-resistant, full-grain leather upper has decorative stitching and an adjustable strap with Velcro® closure for a custom fit. Our patented SFC Mighty Grip® outsole is paired with a 1 2/5 inch rubber heel."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
